timestamp,step,actual,predicted
2017/10/22 8:00,1,10.412321,10.327252
2017/10/22 9:00,2,15.074679,15.192552
2017/10/22 10:00,3,18.317722,18.24745
2017/10/22 11:00,4,20.188974,20.19629
