timestamp,step,actual,predicted
2017/10/17 7:00,1,4.154884,3.6372406
2017/10/17 8:00,2,9.756555,9.676422
2017/10/17 9:00,3,14.259873,13.946314
2017/10/17 10:00,4,17.402817,17.665794
