epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2,alpha_pgia_layer3,alpha_pgia_layer4
1,0.19235607981681824,0.16066323220729828,-0.012030718848109245,0.0648205503821373,0.058969806879758835,-0.044201161712408066,-0.0088836420327425,0.10917903482913971
2,0.17387191951274872,0.1776290386915207,-0.010326806455850601,0.06821766495704651,0.06280536949634552,-0.04396941140294075,-0.00781614426523447,0.15164004266262054
3,0.1650042086839676,0.1860358715057373,-0.016749614849686623,0.08011389523744583,0.0637613907456398,-0.04380102455615997,-0.010042193345725536,0.17540639638900757
4,0.1637352854013443,0.18771624565124512,-0.020562639459967613,0.0831020176410675,0.06333877146244049,-0.043820858001708984,-0.013103796169161797,0.23182184994220734
5,0.16190066933631897,0.18925218284130096,-0.02073044702410698,0.0835036039352417,0.06336309015750885,-0.04433796554803848,-0.013881265185773373,0.26225581765174866
6,0.16103950142860413,0.18997664749622345,-0.02035088837146759,0.08322836458683014,0.06350287795066833,-0.04447765275835991,-0.014126846566796303,0.28420913219451904
7,0.16876542568206787,0.18552333116531372,-0.03330479934811592,0.0882660374045372,0.06359551846981049,-0.044286519289016724,-0.014506411738693714,0.29791340231895447
8,0.16795597970485687,0.1862514317035675,-0.03328742831945419,0.0884905606508255,0.06370667368173599,-0.04427444934844971,-0.013682793825864792,0.3315815329551697
9,0.16716301441192627,0.18690773844718933,-0.033293113112449646,0.08860952407121658,0.06379039585590363,-0.044329144060611725,-0.013004401698708534,0.36390769481658936
10,0.16668522357940674,0.1873021125793457,-0.03303788602352142,0.08850934356451035,0.06385846436023712,-0.04435206949710846,-0.012609696947038174,0.39370039105415344
11,0.16618971526622772,0.18771371245384216,-0.03291890025138855,0.08841059356927872,0.06390861421823502,-0.04436856880784035,-0.012405255809426308,0.41874441504478455
12,0.1657194197177887,0.1880941241979599,-0.03281095251441002,0.08832395821809769,0.0639709085226059,-0.04440102353692055,-0.012320865876972675,0.4541959762573242
13,0.16527989506721497,0.18845422565937042,-0.032666344195604324,0.0883420780301094,0.06403358280658722,-0.04438938945531845,-0.012492772191762924,0.4789300858974457
14,0.16482196748256683,0.18881666660308838,-0.03253181651234627,0.08842969685792923,0.06411714851856232,-0.04439564794301987,-0.012729120440781116,0.5113688707351685
15,0.16442134976387024,0.18913589417934418,-0.032414522022008896,0.08852749317884445,0.06420958787202835,-0.044401224702596664,-0.013140019960701466,0.5393640398979187
16,0.16402383148670197,0.1894557923078537,-0.03225105255842209,0.0886966809630394,0.0642850399017334,-0.044401638209819794,-0.013466963544487953,0.56966632604599
17,0.16357243061065674,0.18980450928211212,-0.03208957612514496,0.08892857283353806,0.0643421858549118,-0.04437518119812012,-0.013784602284431458,0.6008918285369873
18,0.1631532907485962,0.19012928009033203,-0.031922973692417145,0.08919904381036758,0.0644150823354721,-0.04435420408844948,-0.0142134390771389,0.6390936970710754
19,0.16272984445095062,0.19045956432819366,-0.03176223486661911,0.08951913565397263,0.06448064744472504,-0.04433728754520416,-0.014632212929427624,0.6764380931854248
20,0.16233526170253754,0.19077298045158386,-0.031597480177879333,0.08993609249591827,0.064537912607193,-0.0443393811583519,-0.014858377166092396,0.7165931463241577
21,0.16189870238304138,0.1911117434501648,-0.031448591500520706,0.09032410383224487,0.06459173560142517,-0.04433264955878258,-0.015151039697229862,0.7551459074020386
22,0.16148307919502258,0.19144946336746216,-0.031300947070121765,0.09079721570014954,0.064645916223526,-0.04431334510445595,-0.01544826291501522,0.7989212274551392
23,0.16104182600975037,0.1918027549982071,-0.03113386780023575,0.0914083793759346,0.06471287459135056,-0.04432571679353714,-0.015821104869246483,0.845899224281311
24,0.16058360040187836,0.19216853380203247,-0.030968355014920235,0.09190830588340759,0.06476994603872299,-0.044296953827142715,-0.01612618938088417,0.8944247961044312
25,0.1601295918226242,0.19252821803092957,-0.030791709199547768,0.09243866801261902,0.06480627506971359,-0.04429640993475914,-0.01652148738503456,0.9370455741882324
26,0.15965183079242706,0.19290143251419067,-0.030604427680373192,0.09314612299203873,0.06488959491252899,-0.04431202635169029,-0.017039963975548744,0.9883316159248352
27,0.1591513305902481,0.19329017400741577,-0.030428076162934303,0.09380432963371277,0.06494123488664627,-0.0443447045981884,-0.017401419579982758,1.0298713445663452
28,0.15869861841201782,0.19365328550338745,-0.03028019145131111,0.0944741815328598,0.06499873846769333,-0.04433589056134224,-0.018106477335095406,1.0517302751541138
29,0.15800170600414276,0.1942676603794098,-0.03016836941242218,0.09534141421318054,0.06496655195951462,-0.044408299028873444,-0.01928483322262764,1.0871665477752686
30,0.1574774831533432,0.1947072148323059,-0.02999294176697731,0.0960640087723732,0.06504307687282562,-0.04443790763616562,-0.020126929506659508,1.108784556388855
31,0.15695299208164215,0.19514329731464386,-0.029841266572475433,0.09684602916240692,0.0650993138551712,-0.04448719695210457,-0.02133459784090519,1.114560842514038
32,0.15632614493370056,0.1956850290298462,-0.02964305318892002,0.09773664176464081,0.06516676396131516,-0.04458433389663696,-0.022608457133173943,1.1295881271362305
33,0.15568754076957703,0.19622495770454407,-0.02950930781662464,0.0984998270869255,0.06524229049682617,-0.04464448615908623,-0.023763911798596382,1.1184827089309692
34,0.15514305233955383,0.19669044017791748,-0.029323967173695564,0.09943747520446777,0.0652960017323494,-0.04469938576221466,-0.02494637854397297,1.101304292678833
35,0.15451271831989288,0.1972334384918213,-0.029125124216079712,0.10053714364767075,0.06532749533653259,-0.044825825840234756,-0.02668316289782524,1.1039915084838867
36,0.15399201214313507,0.1976788192987442,-0.028964897617697716,0.10148218274116516,0.06539137661457062,-0.04486275091767311,-0.028256647288799286,1.1225123405456543
37,0.15345855057239532,0.19812887907028198,-0.028799036517739296,0.10245635360479355,0.06545316427946091,-0.04498353973031044,-0.029623130336403847,1.132375955581665
38,0.15281657874584198,0.1986997425556183,-0.028628118336200714,0.10356234014034271,0.06552035361528397,-0.04503050446510315,-0.03172459453344345,1.1487668752670288
39,0.15208427608013153,0.19935280084609985,-0.028483187779784203,0.10471370071172714,0.06561796367168427,-0.045098286122083664,-0.03384299576282501,1.1552190780639648
40,0.15157967805862427,0.1997971087694168,-0.028368037194013596,0.10561272501945496,0.0656336173415184,-0.04508981481194496,-0.0365724116563797,1.1697285175323486
41,0.15117764472961426,0.20015805959701538,-0.02822963520884514,0.10643436759710312,0.06570019572973251,-0.04512949287891388,-0.038590751588344574,1.156815528869629
42,0.15072868764400482,0.2005513608455658,-0.028063664212822914,0.10742059350013733,0.06577027589082718,-0.04511305317282677,-0.040145836770534515,1.1702361106872559
43,0.15034672617912292,0.2008792608976364,-0.02794991061091423,0.10826143622398376,0.06582038849592209,-0.045126840472221375,-0.04223093017935753,1.181276798248291
44,0.14993718266487122,0.20124956965446472,-0.027812521904706955,0.10921622812747955,0.06591345369815826,-0.04512505233287811,-0.044269733130931854,1.189576268196106
45,0.14949800074100494,0.20163780450820923,-0.027664335444569588,0.11002299934625626,0.0659775584936142,-0.045144084841012955,-0.04621533676981926,1.1965924501419067
46,0.14735326170921326,0.2037053257226944,-0.02752133645117283,0.11342999339103699,0.06625152379274368,-0.04555048421025276,-0.053691089153289795,1.136642336845398
47,0.14658981561660767,0.20441970229148865,-0.027266494929790497,0.11477728188037872,0.06634337455034256,-0.045400843024253845,-0.05892814323306084,1.1551635265350342
48,0.14566607773303986,0.2052985280752182,-0.027173662558197975,0.11580700427293777,0.06635789573192596,-0.045446380972862244,-0.0659123882651329,1.1830137968063354
49,0.14526738226413727,0.2056734412908554,-0.027081362903118134,0.11692655086517334,0.06636594235897064,-0.04539776220917702,-0.06864826381206512,1.2100270986557007
50,0.14486287534236908,0.20604583621025085,-0.026985380798578262,0.11802075803279877,0.06643117219209671,-0.045350007712841034,-0.0724048838019371,1.2237876653671265
51,0.14450997114181519,0.20636598765850067,-0.026907041668891907,0.11882074922323227,0.06645847856998444,-0.04529603198170662,-0.07862945646047592,1.2441450357437134
52,0.14411762356758118,0.20672854781150818,-0.026817364618182182,0.12006581574678421,0.0665178894996643,-0.0452929325401783,-0.08392708748579025,1.256344199180603
53,0.1437091827392578,0.20709878206253052,-0.02673320099711418,0.12107359617948532,0.06656205654144287,-0.04527192935347557,-0.09139739722013474,1.2673627138137817
54,0.14265120029449463,0.20818686485290527,-0.02659657783806324,0.12320616841316223,0.0666407123208046,-0.045482657849788666,-0.11025767773389816,1.2276936769485474
55,0.1415855884552002,0.20920532941818237,-0.02645467035472393,0.1240876317024231,0.06667862087488174,-0.04558761790394783,-0.1333676278591156,1.2661547660827637
56,0.13974159955978394,0.21143962442874908,-0.029664618894457817,0.1266498863697052,0.06675892323255539,-0.046119943261146545,-0.20680272579193115,1.2221083641052246
57,0.13838070631027222,0.21300865709781647,-0.027545569464564323,0.1279497593641281,0.06679084897041321,-0.04606086015701294,-0.24539892375469208,1.227282166481018
58,0.13807553052902222,0.21332605183124542,-0.02760763093829155,0.12866376340389252,0.06680034101009369,-0.04607110470533371,-0.2668052613735199,1.2371275424957275
59,0.1378830373287201,0.2135239690542221,-0.027597913518548012,0.1293087899684906,0.06681306660175323,-0.0460720993578434,-0.3011128902435303,1.2509278059005737
60,0.13776636123657227,0.21366436779499054,-0.02749299630522728,0.12984713912010193,0.06681621074676514,-0.04605036601424217,-0.33224570751190186,1.263308048248291
61,0.13741663098335266,0.21403412520885468,-0.027417076751589775,0.13059747219085693,0.06682267785072327,-0.04608602076768875,-0.4063989520072937,1.269447684288025
62,-0.2853587865829468,0.7552261352539062,-0.07586544007062912,0.10993986576795578,0.15936876833438873,-0.04440532252192497,-0.6708133220672607,1.324892520904541
63,-0.30994486808776855,0.7850935459136963,-0.083999864757061,0.11629880219697952,0.15684287250041962,-0.04892657697200775,-0.6698001623153687,1.3247255086898804
64,-0.32175418734550476,0.7982603907585144,-0.0839313268661499,0.12136122584342957,0.15714523196220398,-0.05246598273515701,-0.6702210307121277,1.322989821434021
65,-0.3308265209197998,0.808193027973175,-0.08387822657823563,0.12594474852085114,0.1578628420829773,-0.05520972982048988,-0.6707155704498291,1.3217132091522217
66,-0.3382819592952728,0.8161934018135071,-0.08381486684083939,0.1298176795244217,0.15850043296813965,-0.05774964392185211,-0.6715264320373535,1.3205076456069946
67,-0.3446805775165558,0.8230363726615906,-0.08373744785785675,0.13397853076457977,0.15922899544239044,-0.060245320200920105,-0.6722362041473389,1.317970871925354
