timestamp,step,actual,predicted
2017/10/24 15:00,1,13.090463,13.183903
2017/10/24 16:00,2,8.122261,8.115499
2017/10/24 17:00,3,3.3849401,3.5107157
2017/10/24 18:00,4,0.616998,0.34930003
