epoch,train_r²,test_r²
1,-7970.29443359375,-281838.0625
2,0.0,-246375.859375
3,0.0,-209253.34375
4,0.0,-173996.875
5,0.0,-141226.96875
6,0.0,-112003.9921875
7,0.0,-87594.4296875
8,0.0,-67967.9296875
9,0.0,-52299.78125
10,0.0,-39972.0546875
11,0.0,-30271.34765625
12,0.0,-22701.97265625
13,0.0,-16916.505859375
14,0.0,-12504.3271484375
15,0.0,-9148.3154296875
16,0.0,-6610.49365234375
17,0.0,-4725.970703125
18,0.0,-3348.28076171875
19,0.0,-2348.9736328125
20,0.0,-1648.3038330078125
21,0.0,-1160.7730712890625
22,0.0,-822.8023681640625
23,0.0,-590.5977172851562
24,0.0,-426.52001953125
25,0.0,-312.7560729980469
26,0.0,-231.6620330810547
27,0.0,-172.58819580078125
28,0.0,-129.92135620117188
29,0.0,-99.29003143310547
30,0.0,-76.71466064453125
31,0.0,-59.846988677978516
32,0.0,-47.20125198364258
33,0.0,-37.43881607055664
34,0.0,-29.84259033203125
35,0.0,-23.908531188964844
36,0.0,-19.28717613220215
37,0.0,-15.640748977661133
38,0.0,-12.721341133117676
39,0.0,-10.344721794128418
40,0.0,-8.417558670043945
41,0.0,-6.84350061416626
42,0.0,-5.5799174308776855
43,0.0,-4.543064117431641
44,0.0,-3.6867384910583496
45,0.0,-2.9900050163269043
46,0.0,-2.4031031131744385
47,0.0,-1.9194676876068115
48,0.0,-1.5113282203674316
49,0.0,-1.1583526134490967
50,0.9970144629478455,-0.8601114749908447
51,0.0,-0.6060453653335571
52,0.0,-0.39578866958618164
53,0.0,-0.21703219413757324
54,0.0,-0.06579840183258057
55,0.0,0.06346321105957031
56,0.0,0.17331504821777344
57,0.0,0.26837921142578125
58,0.0,0.35047799348831177
59,0.0,0.4210600256919861
60,0.0,0.4832181930541992
61,0.0,0.5366067886352539
62,0.0,0.5836246013641357
63,0.0,0.6241447925567627
64,0.0,0.6586707830429077
65,0.0,0.6900380253791809
66,0.0,0.7174391746520996
67,0.0,0.7405931353569031
68,0.0,0.7616997957229614
69,0.0,0.7800765037536621
70,0.0,0.7964054942131042
71,0.0,0.8103502988815308
72,0.0,0.8230478167533875
73,0.0,0.8340380191802979
74,0.0,0.843584418296814
75,0.0,0.8517574667930603
76,0.0,0.8591080904006958
77,0.0,0.8656336069107056
78,0.0,0.8715834617614746
79,0.0,0.8768511414527893
80,0.0,0.8814182877540588
81,0.0,0.8853933215141296
82,0.0,0.8890158534049988
83,0.0,0.8923135995864868
84,0.0,0.8953063488006592
85,0.0,0.8978906869888306
86,0.0,0.9002361297607422
87,0.0,0.902292788028717
88,0.0,0.904107391834259
89,0.0,0.9057967066764832
90,0.0,0.9073307514190674
91,0.0,0.9086693525314331
92,0.0,0.9098891615867615
93,0.0,0.9110768437385559
94,0.0,0.9121039509773254
95,0.0,0.9129589796066284
96,0.0,0.9138391613960266
97,0.0,0.9146326780319214
98,0.0,0.9152913689613342
99,0.0,0.9158535003662109
100,0.9990391135215759,0.9164125323295593
101,0.0,0.9169306755065918
102,0.0,0.917397677898407
103,0.0,0.9178273677825928
104,0.0,0.9181972742080688
105,0.0,0.9185582995414734
106,0.0,0.9188968539237976
107,0.0,0.9192076325416565
108,0.0,0.9194645881652832
109,0.0,0.919714629650116
110,0.0,0.9199430346488953
111,0.0,0.9201583862304688
112,0.0,0.920369565486908
113,0.0,0.9205672144889832
114,0.0,0.9207325577735901
115,0.0,0.9208978414535522
116,0.0,0.9210842847824097
117,0.0,0.9212484955787659
118,0.0,0.9214056134223938
119,0.0,0.9215322136878967
120,0.0,0.9216536283493042
121,0.0,0.9217320084571838
122,0.0,0.9218438267707825
123,0.0,0.9220048189163208
124,0.0,0.9220960736274719
125,0.0,0.9222017526626587
126,0.0,0.9222832322120667
127,0.0,0.9223486185073853
128,0.0,0.9224299192428589
129,0.0,0.9224845170974731
130,0.0,0.9225603938102722
131,0.0,0.9226232767105103
132,0.0,0.922684371471405
133,0.0,0.9227349162101746
134,0.0,0.9227919578552246
135,0.0,0.9228690266609192
136,0.0,0.9229284524917603
137,0.0,0.9230008721351624
138,0.0,0.9230664372444153
139,0.0,0.9231158494949341
140,0.0,0.9231865406036377
141,0.0,0.923290491104126
142,0.0,0.9233542084693909
143,0.0,0.9234116673469543
144,0.0,0.9234817028045654
145,0.0,0.9235261678695679
146,0.0,0.9235805869102478
147,0.0,0.923606812953949
148,0.0,0.9236415028572083
149,0.0,0.9236882328987122
150,0.9996868371963501,0.923702597618103
151,0.0,0.9236949682235718
152,0.0,0.9237177968025208
153,0.0,0.9237334728240967
154,0.0,0.9237573742866516
155,0.0,0.9237516522407532
156,0.0,0.9237772822380066
157,0.0,0.9238213300704956
158,0.0,0.9238387942314148
159,0.0,0.9238561391830444
160,0.0,0.9238799214363098
161,0.0,0.9239027500152588
162,0.0,0.9239283204078674
163,0.0,0.923954963684082
164,0.0,0.9239729046821594
165,0.0,0.9240211248397827
166,0.0,0.9240570664405823
167,0.0,0.9240911602973938
168,0.0,0.9241069555282593
169,0.0,0.924114465713501
170,0.0,0.9241356253623962
171,0.0,0.9241570234298706
172,0.0,0.9241824746131897
173,0.0,0.9242238402366638
174,0.0,0.9242532253265381
175,0.0,0.9242731332778931
176,0.0,0.9242977499961853
177,0.0,0.9243207573890686
178,0.0,0.9243425130844116
179,0.0,0.9243598580360413
180,0.0,0.9243775010108948
181,0.0,0.9243882894515991
182,0.0,0.9243978261947632
183,0.0,0.9244025349617004
184,0.0,0.9244115948677063
185,0.0,0.9244150519371033
186,0.0,0.9244232773780823
187,0.0,0.9244316816329956
188,0.0,0.9244374632835388
189,0.0,0.9244453310966492
190,0.0,0.9244512915611267
191,0.0,0.9244627356529236
192,0.0,0.9244706630706787
193,0.0,0.9244825839996338
194,0.0,0.9244872331619263
195,0.0,0.9244902729988098
196,0.0,0.9244964122772217
197,0.0,0.9245022535324097
198,0.0,0.9245121479034424
199,0.0,0.9245223999023438
200,0.9999432563781738,0.924530029296875
