timestamp,actual,predicted,is_predicted_point
2017/12/15 5:00,-0.021042012,,0
2017/12/15 6:00,0.6028542,,0
2017/12/15 7:00,4.2566705,,0
2017/12/15 8:00,9.307252,,0
2017/12/15 9:00,13.599907,,0
2017/12/15 10:00,16.73683,,0
2017/12/15 11:00,18.537931,,0
2017/12/15 12:00,19.12987,,0
2017/12/15 13:00,18.84564,,0
2017/12/15 14:00,17.089815,,0
2017/12/15 15:00,15.724851,,0
2017/12/15 16:00,9.657676,,0
2017/12/15 17:00,4.3094,,0
2017/12/15 18:00,1.6539164,,0
2017/12/15 19:00,0.098300114,,0
2017/12/15 20:00,-0.02135803,,0
2017/12/15 21:00,-0.021215577,,0
2017/12/15 22:00,-0.021045854,,0
2017/12/15 23:00,-0.020927588,,0
2017/12/16 0:00,-0.020674745,,0
2017/12/16 1:00,-0.020922968,,0
2017/12/16 2:00,-0.021060865,,0
2017/12/16 3:00,-0.021098156,,0
2017/12/16 4:00,-0.021176688,,0
2017/12/16 5:00,-0.020983977,-0.020420238375663757,1
2017/12/16 6:00,0.5809266,,0
2017/12/16 7:00,4.1992607,,0
2017/12/16 8:00,9.221896,,0
2017/12/16 9:00,13.461914,,0
2017/12/16 10:00,16.461,,0
2017/12/16 11:00,18.261597,,0
2017/12/16 12:00,19.024168,,0
2017/12/16 13:00,18.76207,,0
2017/12/16 14:00,17.097366,,0
2017/12/16 15:00,13.633903,,0
2017/12/16 16:00,9.438014,,0
2017/12/16 17:00,2.482196,,0
2017/12/16 18:00,2.1127684,,0
2017/12/16 19:00,0.21913163,,0
2017/12/16 20:00,-0.021494213,,0
2017/12/16 21:00,-0.02127608,,0
2017/12/16 22:00,-0.02109519,,0
2017/12/16 23:00,-0.020959456,,0
2017/12/17 0:00,-0.02071693,,0
2017/12/17 1:00,-0.0208913,,0
2017/12/17 2:00,-0.020832812,,0
2017/12/17 3:00,-0.020794714,,0
2017/12/17 4:00,-0.02086308,,0
2017/12/17 5:00,-0.020653635,,0
