epoch,gamma_psg,gamma_wase,gamma_dsc,physbias_w_norm_layer0,physbias_w_norm_layer1,physbias_w_norm_layer2,physbias_w_norm_layer3
1,-2.220120443041651e-08,0.025267362594604492,0.03757951408624649,0.04896046221256256,0.044752851128578186,0.02219282276928425,0.025126062333583832
2,-2.225659123666901e-08,0.06462157517671585,0.10142216086387634,0.11019027978181839,0.056229446083307266,0.036163561046123505,0.04796907678246498
3,-2.2256898546402226e-08,0.13398447632789612,0.19090284407138824,0.16164052486419678,0.07809767872095108,0.06294707208871841,0.08819612115621567
4,-2.2256898546402226e-08,0.37504422664642334,0.3617180287837982,0.2282480001449585,0.09970573335886002,0.10116109997034073,0.12790587544441223
5,-2.2256898546402226e-08,0.7133468985557556,0.5284759402275085,0.3304632902145386,0.13881418108940125,0.14775946736335754,0.1827574074268341
6,-2.2256898546402226e-08,0.779348611831665,0.4902802109718323,0.42526495456695557,0.23444584012031555,0.21552035212516785,0.30458971858024597
7,-2.2256898546402226e-08,0.7876375317573547,0.48554638028144836,0.5589041709899902,0.36451786756515503,0.2969449460506439,0.3739941418170929
8,-2.2256898546402226e-08,0.7929034233093262,0.4854620695114136,0.7279484272003174,0.46727707982063293,0.4126252830028534,0.4427349865436554
9,-2.2256898546402226e-08,0.7948916554450989,0.47690752148628235,0.8534736633300781,0.5493873357772827,0.5047931671142578,0.4964229464530945
10,-2.2256898546402226e-08,0.7961106896400452,0.46749287843704224,0.9625343680381775,0.608086347579956,0.5869495272636414,0.5644131898880005
11,-2.2256898546402226e-08,0.8000451326370239,0.4661100506782532,1.0718803405761719,0.6723706126213074,0.7144759893417358,0.6232120990753174
12,-2.2256898546402226e-08,0.8015247583389282,0.45668214559555054,1.2280354499816895,0.7451292872428894,0.826600968837738,0.7095189690589905
13,-2.2256898546402226e-08,0.8034729957580566,0.4510434567928314,1.3778265714645386,0.8425338864326477,0.953317403793335,0.7817971706390381
14,-2.2256898546402226e-08,0.8086979985237122,0.45342203974723816,1.5832384824752808,0.983710527420044,1.1023677587509155,0.8700236082077026
15,-2.2256898546402226e-08,0.8093483448028564,0.44500207901000977,1.7218859195709229,1.096970558166504,1.2207601070404053,0.9235454201698303
16,-2.2256898546402226e-08,0.8125652074813843,0.4411765933036804,1.9621349573135376,1.2274564504623413,1.3485833406448364,1.0471564531326294
17,-2.2256898546402226e-08,0.8161139488220215,0.43477576971054077,2.1696178913116455,1.4567978382110596,1.4556268453598022,1.1366913318634033
18,-2.2256898546402226e-08,0.8181111216545105,0.43135762214660645,2.362029552459717,1.666209101676941,1.5883879661560059,1.1985805034637451
19,-2.2256898546402226e-08,0.8212000727653503,0.4303378164768219,2.6557912826538086,1.9426146745681763,1.7404966354370117,1.2838021516799927
20,-2.2256898546402226e-08,0.8224878907203674,0.4141225516796112,2.8638198375701904,2.2273900508880615,2.029755115509033,1.3592250347137451
21,-2.2256898546402226e-08,0.8262051939964294,0.4149889051914215,3.3483922481536865,2.713374376296997,2.2931225299835205,1.4512686729431152
22,-2.2256898546402226e-08,0.8280907869338989,0.41608956456184387,3.4173834323883057,2.99442195892334,2.508085012435913,1.5411900281906128
23,-2.2256898546402226e-08,0.8292278051376343,0.4030875861644745,3.7594478130340576,3.350614070892334,2.674773693084717,1.6360540390014648
24,-2.2256898546402226e-08,0.8286714553833008,0.4014407694339752,3.8839118480682373,3.6838161945343018,2.894676446914673,1.5776793956756592
25,-2.2256898546402226e-08,0.8336406350135803,0.4028337895870209,4.255760669708252,4.047247409820557,3.0372328758239746,1.623415231704712
26,-2.2256898546402226e-08,0.8354018330574036,0.3929925262928009,4.6469879150390625,4.31480073928833,3.145176887512207,1.6665979623794556
27,-2.2256898546402226e-08,0.8393383026123047,0.380584716796875,4.724974155426025,4.539307117462158,3.2137949466705322,1.6840380430221558
28,-2.2256898546402226e-08,0.8379119038581848,0.379649817943573,4.852230548858643,4.6808366775512695,3.3582205772399902,1.7066171169281006
29,-2.2256898546402226e-08,0.8414824604988098,0.38270726799964905,4.93097448348999,4.887025356292725,3.4305665493011475,1.6848684549331665
30,-2.2256898546402226e-08,0.8411226272583008,0.37902402877807617,5.005945682525635,5.096261978149414,3.524211883544922,1.6658813953399658
31,-2.2256898546402226e-08,0.8438729047775269,0.38011422753334045,5.197950839996338,5.206723690032959,3.5217463970184326,1.6972098350524902
32,-2.2256898546402226e-08,0.8468271493911743,0.3791363835334778,5.26550817489624,5.293659687042236,3.55588698387146,1.6770964860916138
33,-2.2256898546402226e-08,0.84447181224823,0.3710492253303528,5.444889545440674,5.4617815017700195,3.5731728076934814,1.724747657775879
34,-2.2256898546402226e-08,0.8478964567184448,0.3739558458328247,5.50590181350708,5.466573238372803,3.6349730491638184,1.7467645406723022
35,-2.2256898546402226e-08,0.8463945388793945,0.37208473682403564,5.603030681610107,5.635913848876953,3.649026870727539,1.7701542377471924
36,-2.2256898546402226e-08,0.8489030599594116,0.3658289313316345,5.566848278045654,5.7198686599731445,3.686433792114258,1.7860901355743408
37,-2.2256898546402226e-08,0.8512356281280518,0.36806389689445496,5.683960914611816,5.764735221862793,3.7158899307250977,1.7901780605316162
38,-2.2256898546402226e-08,0.8510808944702148,0.36560744047164917,5.81688117980957,5.830582141876221,3.7502646446228027,1.802985668182373
39,-2.2256898546402226e-08,0.8518217206001282,0.365628182888031,5.889798164367676,5.853376388549805,3.7815144062042236,1.8061853647232056
40,-2.2256898546402226e-08,0.8522480726242065,0.35859793424606323,5.917562007904053,5.9303436279296875,3.835779905319214,1.796157956123352
41,-2.2256898546402226e-08,0.8531755805015564,0.3619115948677063,5.973695755004883,5.993110656738281,3.895171880722046,1.8222949504852295
42,-2.2256898546402226e-08,0.8532670736312866,0.3610081970691681,6.089359283447266,6.002424240112305,3.8999569416046143,1.8166522979736328
43,-2.2256898546402226e-08,0.855675995349884,0.3622817099094391,6.122928619384766,6.071590423583984,3.8897993564605713,1.8284995555877686
44,-2.2256898546402226e-08,0.8558533191680908,0.35763123631477356,6.219865798950195,6.118963718414307,3.947336196899414,1.8280531167984009
45,-2.2256898546402226e-08,0.8573964238166809,0.35852110385894775,6.252021312713623,6.107366561889648,4.029568195343018,1.844971776008606
46,-2.2256898546402226e-08,0.8577587604522705,0.35521480441093445,6.327308177947998,6.148250579833984,4.035031795501709,1.833022952079773
47,-2.2256898546402226e-08,0.8585404753684998,0.35112884640693665,6.369541645050049,6.154751300811768,4.053934574127197,1.8602120876312256
48,-2.2256898546402226e-08,0.8592163324356079,0.34796521067619324,6.493078708648682,6.260394096374512,4.0763115882873535,1.8751027584075928
49,-2.2256898546402226e-08,0.8601669073104858,0.34757575392723083,6.56784200668335,6.255666732788086,4.064358711242676,1.872839093208313
50,-2.2256898546402226e-08,0.8615684509277344,0.34808987379074097,6.6005401611328125,6.316607475280762,4.097959518432617,1.8590868711471558
51,-2.2256898546402226e-08,0.8615663647651672,0.3454732298851013,6.602010726928711,6.336035251617432,4.123093128204346,1.821079134941101
52,-2.2256898546402226e-08,0.8622393608093262,0.34668880701065063,6.690605640411377,6.369243621826172,4.185660362243652,1.816994309425354
