epoch,train_eval_loss,train_step_loss,test_loss,train_RMSE,test_RMSE,train_R2,test_R2
1,3.866878521238413,12.195820979352268,6.540848223259273,41.091542835212756,53.442804013087205,-37.975807189941406,-56.012939453125
2,2.25227581340527,3.042309156003988,3.8750089249520934,31.36049994868146,41.1347199522116,-21.70158576965332,-32.77629852294922
3,1.500454013975667,1.924292505912061,2.538914256807461,25.596673558601807,33.29631774521959,-14.123673439025879,-21.13030433654785
4,1.086553965428079,1.355386367383993,1.774215785485121,21.782005176560737,27.833985951095492,-9.951811790466309,-14.464852333068848
5,0.7752992608523847,0.9938759837510451,1.2585007485967148,18.399537188472976,23.44222999146319,-6.814550876617432,-9.969651222229004
6,0.552132540947341,0.7343781579215571,0.8965045870066098,15.527225825023898,19.785564608939804,-4.565164089202881,-6.814331531524658
7,0.3836091535907749,0.5270426464530656,0.6373719760116132,12.94245498787928,16.68279025590912,-2.866549491882324,-4.555617332458496
8,0.2913015829256199,0.38811546114255796,0.4893401643765048,11.278299976237726,14.617652547218754,-1.9361450672149658,-3.2653064727783203
9,0.22309950434779743,0.2960592615154554,0.3776232019842114,9.8700989741626,12.841079619940999,-1.248708963394165,-2.291531801223755
10,0.17755290222949097,0.2344450571064679,0.30414888721114913,8.805136343373146,11.524320013876158,-0.7896264791488647,-1.6510965824127197
11,0.14515009579540641,0.19103629915219433,0.2497279808956122,7.9612424902477,10.442531081270516,-0.46302568912506104,-1.1767396926879883
12,0.11971589105596873,0.1573414681655056,0.20970356430306716,7.230163007193939,9.569188390614855,-0.20666420459747314,-0.8278695344924927
13,0.10422769917265895,0.13358344306361,0.18376841416966921,6.746270739028885,8.957929403971823,-0.05055248737335205,-0.6018071174621582
14,0.08573829228895108,0.11326226578006204,0.15364762835668933,6.118706096924178,8.190966156364402,0.13580960035324097,-0.33926093578338623
15,0.07420080374499693,0.09754926036551313,0.13319152474335222,5.6921521956683785,7.626240113518782,0.25210052728652954,-0.16095638275146484
16,0.06333045222282549,0.08406487992911968,0.11501855533964092,5.2587010169915915,7.086897039583558,0.36166709661483765,-0.0025527477264404297
17,0.055501499658302554,0.07339924840994601,0.10175621516367857,4.9229398029745335,6.665806174375738,0.44057828187942505,0.11304759979248047
18,0.04852714693928142,0.06432362210075811,0.08938683176667708,4.603250242602558,6.2475388831080725,0.5108754634857178,0.2208646535873413
19,0.043273784637590657,0.05762781455831708,0.08072054842801146,4.346949873827211,5.936961581262154,0.563826322555542,0.2964038848876953
20,0.038811062509350666,0.05154222306215538,0.0723478085249066,4.116707066223172,5.620628692920973,0.6088078022003174,0.3693843483924866
