epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2,alpha_pgia_layer3,alpha_pgia_layer4
80,-1.9732182025909424,0.7147359251976013,0.11737119406461716,0.033632826060056686,0.9386305809020996,-0.050503119826316833,1.1638083457946777,1.4289652109146118
81,-2.0060441493988037,0.720225989818573,0.1191212609410286,0.03398885205388069,0.9611619114875793,-0.05184376239776611,1.2617138624191284,1.4050828218460083
82,-1.98569917678833,0.7206229567527771,0.11921557039022446,0.03413613513112068,0.9833428859710693,-0.05169232562184334,1.3222110271453857,1.4206846952438354
83,-1.9523473978042603,0.7264119386672974,0.11925774067640305,0.03445512056350708,1.0257227420806885,-0.05143008753657341,1.416001319885254,1.4326790571212769
84,-1.9558064937591553,0.732332170009613,0.1209009662270546,0.03493169695138931,1.0680975914001465,-0.05224893242120743,1.500978708267212,1.4088270664215088
85,-1.91837477684021,0.7367984652519226,0.12143861502408981,0.035186268389225006,1.1137443780899048,-0.05281192436814308,1.514021873474121,1.4403162002563477
86,-1.9382573366165161,0.7415388226509094,0.12290356308221817,0.035834431648254395,1.144836664199829,-0.053309835493564606,1.574918508529663,1.440342664718628
87,-1.9113062620162964,0.7420991063117981,0.12376624345779419,0.03652609512209892,1.1867798566818237,-0.05432095378637314,1.5830634832382202,1.4762121438980103
88,-1.9338922500610352,0.7502903938293457,0.12636925280094147,0.0376439243555069,1.2361037731170654,-0.05639680102467537,1.597328543663025,1.502296805381775
89,-1.9633259773254395,0.7560167908668518,0.12911133468151093,0.038555409759283066,1.2774738073349,-0.05519982427358627,1.65269136428833,1.4995321035385132
90,-1.9604837894439697,0.7596005797386169,0.13333939015865326,0.03965596482157707,1.3226438760757446,-0.05669751763343811,1.7078548669815063,1.4782830476760864
91,-1.9791332483291626,0.7733907699584961,0.13741746544837952,0.04131611809134483,1.3542442321777344,-0.054516587406396866,1.7483067512512207,1.5011097192764282
92,-2.0084316730499268,0.7789344191551208,0.13945148885250092,0.04026723653078079,1.3897533416748047,-0.05856114625930786,1.8338749408721924,1.485195517539978
93,-2.0228006839752197,0.7781288027763367,0.1431419849395752,0.04259834438562393,1.449159860610962,-0.058043256402015686,1.8394726514816284,1.4865803718566895
94,-2.0205087661743164,0.7780076861381531,0.14547455310821533,0.04598820582032204,1.5176055431365967,-0.057323385030031204,1.8456212282180786,1.494659185409546
95,-2.0331242084503174,0.7788217663764954,0.1495305895805359,0.048578664660453796,1.5628560781478882,-0.057901572436094284,1.8540663719177246,1.5286924839019775
96,-2.124756097793579,0.8755265474319458,0.22364726662635803,0.0869065374135971,1.4467136859893799,0.15743568539619446,1.8816618919372559,1.5018976926803589
97,-2.121575355529785,0.8739956617355347,0.22059747576713562,0.0956878736615181,1.4393333196640015,0.16208907961845398,1.8848679065704346,1.531887173652649
98,-2.1211726665496826,0.8732909560203552,0.2200285941362381,0.09848591685295105,1.4404391050338745,0.16232189536094666,1.8884022235870361,1.5687544345855713
99,-2.1208372116088867,0.8728227615356445,0.21954961121082306,0.1010984256863594,1.4418030977249146,0.1626286804676056,1.892115831375122,1.6062991619110107
100,-2.120476484298706,0.8723772764205933,0.21906661987304688,0.10532400012016296,1.4431041479110718,0.16295292973518372,1.8954428434371948,1.6483981609344482
