timestamp,step,actual,predicted
2017/10/29 14:00,1,17.877937,17.783033
2017/10/29 15:00,2,14.774117,14.707954
2017/10/29 16:00,3,9.597919,9.423187
2017/10/29 17:00,4,4.475708,4.181496
