DateTime,sample_idx,step,actual,predicted
2019/11/26 2:00,0,1,-0.021947725,0.042647254
2019/11/26 3:00,0,2,-0.021941045,0.040445562
2019/11/26 4:00,0,3,-0.022039885,0.041542184
2019/11/26 5:00,0,4,-0.02187366,0.06975326
2019/11/26 3:00,1,1,-0.021941045,0.046192233
2019/11/26 4:00,1,2,-0.022039885,0.03974503
2019/11/26 5:00,1,3,-0.02187366,0.07944347
2019/11/26 6:00,1,4,0.48001903,0.47777814
2019/11/26 4:00,2,1,-0.022039885,0.054431494
2019/11/26 5:00,2,2,-0.02187366,0.055758614
2019/11/26 6:00,2,3,0.48001903,0.76156956
2019/11/26 7:00,2,4,3.708841,3.892421
2019/11/26 5:00,3,1,-0.02187366,0.0973109
2019/11/26 6:00,3,2,0.48001903,0.53970414
2019/11/26 7:00,3,3,3.708841,3.864092
2019/11/26 8:00,3,4,7.495572,8.736675
2019/11/26 6:00,4,1,0.48001903,0.8477373
2019/11/26 7:00,4,2,3.708841,4.0236697
2019/11/26 8:00,4,3,7.495572,9.17511
2019/11/26 9:00,4,4,11.05509,14.2078085
2019/11/26 7:00,5,1,3.708841,4.696967
2019/11/26 8:00,5,2,7.495572,9.38907
2019/11/26 9:00,5,3,11.05509,14.643971
2019/11/26 10:00,5,4,8.538389,17.570992
2019/11/26 8:00,6,1,7.495572,8.791304
2019/11/26 9:00,6,2,11.05509,13.678129
2019/11/26 10:00,6,3,8.538389,17.529396
2019/11/26 11:00,6,4,13.882169,18.676128
2019/11/26 9:00,7,1,11.05509,13.675329
2019/11/26 10:00,7,2,8.538389,17.12547
2019/11/26 11:00,7,3,13.882169,18.51569
2019/11/26 12:00,7,4,17.271679,19.125738
2019/11/26 10:00,8,1,8.538389,16.17839
2019/11/26 11:00,8,2,13.882169,18.402168
2019/11/26 12:00,8,3,17.271679,17.534359
2019/11/26 13:00,8,4,13.539591,16.003933
2019/11/26 11:00,9,1,13.882169,16.53328
2019/11/26 12:00,9,2,17.271679,15.544873
2019/11/26 13:00,9,3,13.539591,11.793432
2019/11/26 14:00,9,4,13.750003,6.3908415
2019/11/26 12:00,10,1,17.271679,15.968028
2019/11/26 13:00,10,2,13.539591,16.02343
2019/11/26 14:00,10,3,13.750003,13.600565
2019/11/26 15:00,10,4,12.390423,8.178906
2019/11/26 13:00,11,1,13.539591,17.24002
2019/11/26 14:00,11,2,13.750003,15.826527
2019/11/26 15:00,11,3,12.390423,11.63574
2019/11/26 16:00,11,4,8.897195,6.408586
2019/11/26 14:00,12,1,13.750003,12.416716
2019/11/26 15:00,12,2,12.390423,10.435053
2019/11/26 16:00,12,3,8.897195,5.7665725
2019/11/26 17:00,12,4,4.954911,2.5169091
2019/11/26 15:00,13,1,12.390423,10.694967
2019/11/26 16:00,13,2,8.897195,6.508467
2019/11/26 17:00,13,3,4.954911,2.6237183
2019/11/26 18:00,13,4,1.3063258,0.4394609
2019/11/26 16:00,14,1,8.897195,7.8178244
2019/11/26 17:00,14,2,4.954911,3.5706315
2019/11/26 18:00,14,3,1.3063258,0.6243069
2019/11/26 19:00,14,4,0.0013749842,0.0596913
2019/11/26 17:00,15,1,4.954911,4.3845015
2019/11/26 18:00,15,2,1.3063258,0.8004124
2019/11/26 19:00,15,3,0.0013749842,0.06634003
2019/11/26 20:00,15,4,-0.022098519,0.03778976
2019/11/26 18:00,16,1,1.3063258,0.8736199
2019/11/26 19:00,16,2,0.0013749842,0.08048408
2019/11/26 20:00,16,3,-0.022098519,0.039420422
2019/11/26 21:00,16,4,-0.021984521,0.040435825
2019/11/26 19:00,17,1,0.0013749842,0.072339565
2019/11/26 20:00,17,2,-0.022098519,0.037889183
2019/11/26 21:00,17,3,-0.021984521,0.03803449
2019/11/26 22:00,17,4,-0.021827789,0.03703548
2019/11/26 20:00,18,1,-0.022098519,0.046714287
2019/11/26 21:00,18,2,-0.021984521,0.037386946
2019/11/26 22:00,18,3,-0.021827789,0.036854506
2019/11/26 23:00,18,4,-0.021659618,0.042740945
2019/11/26 21:00,19,1,-0.021984521,0.048660267
2019/11/26 22:00,19,2,-0.021827789,0.037476715
2019/11/26 23:00,19,3,-0.021659618,0.036320083
2019/11/27 0:00,19,4,-0.021390175,0.04465026
2019/11/26 22:00,20,1,-0.021827789,0.0478012
2019/11/26 23:00,20,2,-0.021659618,0.037166916
2019/11/27 0:00,20,3,-0.021390175,0.037231963
2019/11/27 1:00,20,4,-0.02164653,0.042134378
2019/11/26 23:00,21,1,-0.021659618,0.047620337
