epoch,train_mse,test_mse
1,741.7330932617188,1248.7530517578125
2,342.5723876953125,597.0479125976562
3,123.34276580810547,220.84222412109375
4,44.286006927490234,83.4629135131836
5,22.025728225708008,42.4594841003418
6,11.600347518920898,23.506837844848633
7,7.173267841339111,14.752057075500488
8,4.832452774047852,10.075783729553223
9,3.6472551822662354,7.746357440948486
10,3.0703468322753906,6.484665870666504
11,2.7035770416259766,5.889040470123291
12,2.472472906112671,5.3571391105651855
13,2.2922251224517822,4.886695384979248
14,2.1472949981689453,4.775484561920166
15,2.0487916469573975,4.342711925506592
16,1.986917495727539,4.371730327606201
17,1.9196751117706299,4.009726524353027
18,1.8652355670928955,3.9273195266723633
19,1.8397414684295654,3.8178863525390625
20,1.8099924325942993,3.935811758041382
21,1.7359195947647095,3.7597036361694336
22,1.7036912441253662,3.6621041297912598
23,1.6681017875671387,3.5711138248443604
24,1.709605097770691,3.6315433979034424
25,1.670614242553711,3.624234437942505
26,1.666242003440857,3.5666632652282715
27,1.579302191734314,3.399904251098633
28,1.7576533555984497,3.4218571186065674
29,1.5612913370132446,3.3669185638427734
30,1.5376125574111938,3.357093572616577
31,1.5287917852401733,3.331033706665039
32,1.5541229248046875,3.282339572906494
33,1.6058881282806396,3.340665102005005
34,1.503395438194275,3.2472193241119385
35,1.4929007291793823,3.180675745010376
36,1.471199870109558,3.2552876472473145
37,1.4712884426116943,3.254551410675049
38,1.4482340812683105,3.1892483234405518
39,1.459087610244751,3.086731433868408
40,1.4306180477142334,3.2140390872955322
41,1.436245083808899,3.1221702098846436
42,1.426144003868103,3.1622791290283203
43,1.4293338060379028,3.1901795864105225
44,1.405692458152771,3.2009990215301514
45,1.4406442642211914,3.3210337162017822
46,1.3878874778747559,3.1215717792510986
47,1.410752773284912,3.257946014404297
48,1.4013811349868774,3.263601541519165
49,1.3721691370010376,3.242035150527954
50,1.367545247077942,3.2217283248901367
51,1.497976303100586,3.060084581375122
52,1.4859665632247925,3.0274240970611572
53,1.4193109273910522,3.0796024799346924
54,1.4300336837768555,3.0925800800323486
55,1.5353931188583374,3.047973871231079
56,1.3474928140640259,3.234133720397949
57,1.451380968093872,3.4052956104278564
58,1.3588666915893555,3.0870256423950195
59,1.3340325355529785,3.260195255279541
60,1.3408050537109375,3.1352291107177734
61,1.3106975555419922,3.1694607734680176
62,1.3102312088012695,3.128143072128296
63,1.3186635971069336,3.206454277038574
64,1.300007939338684,3.1484017372131348
65,1.4284075498580933,3.114886522293091
66,1.3251022100448608,3.2813947200775146
67,1.288257360458374,3.239870309829712
68,1.3257951736450195,3.337510108947754
69,1.4288322925567627,3.0514976978302
70,1.2924877405166626,3.1899185180664062
71,1.2927331924438477,3.1400938034057617
72,1.299214482307434,3.219303607940674
73,1.2711944580078125,3.1402792930603027
74,1.3587241172790527,3.337507486343384
75,1.278899908065796,3.361443042755127
76,1.2841761112213135,3.017214059829712
77,1.27295982837677,3.1118714809417725
78,1.2586902379989624,3.2301025390625
79,1.4584040641784668,3.691601037979126
