epoch,train_eval_loss,train_step_loss,test_loss
1,1.6986474749531788,10.683855904723114,2.859776797330059
2,0.7845271627892871,1.2174851422039967,1.3673030576275171
3,0.2824680201575232,0.5499960290935805,0.5057521141754552
4,0.10141966549367153,0.1929075355237385,0.1911389311086525
5,0.05044125647542769,0.08364333908231754,0.09723674044600891
6,0.026566026293431105,0.04255245457280357,0.05383315510310876
7,0.01642754597457787,0.024470188637387078,0.03378377777293725
8,0.011066830937836591,0.01590021634650118,0.023074614313277196
9,0.008352601704270376,0.011380699761914756,0.017739982520463878
10,0.007031420209532647,0.009048324684559737,0.01485057419678223
11,0.006191478054591817,0.007691264723620887,0.013486528035366175
12,0.005662225035350365,0.006822383602343078,0.012268418036166977
13,0.005249438844692015,0.006281942691443101,0.011191051285085574
14,0.004917533902313271,0.005940695310819824,0.010936366550713828
15,0.00469195082319468,0.0055959036108106375,0.009945272513291985
16,0.004550251528387514,0.005435238987699432,0.010011726955197892
17,0.004396259692070236,0.005220477609842454,0.009182700417667474
18,0.004271587777293808,0.004994486379525009,0.008993979358141458
19,0.004213203611613819,0.004921562890610042,0.008743365264879491
20,0.004145074788308272,0.004733412829667049,0.00901342787832584
21,0.00397544049725854,0.004569942847702582,0.008610120717289109
22,0.0039016334466659064,0.004543035603040513,0.008386607934162234
23,0.003820130269970656,0.0043584558682270205,0.008178229857472573
24,0.003915177279241744,0.00429089358603617,0.008316620272728564
25,0.003825884293865631,0.0043014874923447115,0.00829988198323956
26,0.003815871111844844,0.004196415822250101,0.008168037633612334
27,0.0036167698230278916,0.004064766786781684,0.0077861424017934
28,0.004025212993211385,0.004066824043204762,0.007836416508553027
29,0.0035755227272083697,0.004139828267243673,0.00771060200879886
30,0.0035212965652453407,0.004025425225988311,0.0076881013576339625
31,0.0035010959522075885,0.003900203414542495,0.0076284212443132006
32,0.0035591066603957344,0.003835323512694746,0.007516906491819963
33,0.003677654362472854,0.003959905257325549,0.007650478353767548
34,0.003442935468496871,0.003843096067320626,0.007436477981205325
35,0.0034189014181361765,0.0037608693292329335,0.007284085611877202
36,0.0033692040417876807,0.003768782658537604,0.007454954126073402
37,0.003369407259451989,0.0036830435911158347,0.0074532688890885735
38,0.0033166099814307157,0.0038061803206801414,0.0073037173507416705
39,0.0033414657353696654,0.0037618638477551767,0.007068943251467487
40,0.003276267387403353,0.0036570019668565605,0.007360491643911638
41,0.0032891539274595696,0.0035817448559375305,0.007150102038258072
42,0.0032660211412612328,0.003660492170689944,0.007241955189925728
43,0.003273326667107144,0.0036375498759366994,0.007305849903716299
44,0.003219185261628215,0.0035595295836551573,0.007330627782880544
45,0.0032992283103278424,0.0035125116492568885,0.007605519991319067
46,0.003178409802707922,0.0034951600312026886,0.0071487304583626385
47,0.003230773736893721,0.003503304308737224,0.007461042098142952
48,0.003209311947176396,0.0035226026084274054,0.007473994112478248
49,0.00314241286797082,0.003455492544848964,0.007424605069942921
50,0.003131823995650137,0.0034805391915142536,0.007378100156102472
51,0.003430525073338901,0.003562344022903521,0.007007918940945446
52,0.0034030215193283074,0.0035191033922909003,0.006933123231138619
53,0.0032503728623912926,0.003420033988560427,0.007052616520293309
54,0.0032749294112788597,0.0034207679344481737,0.00708233676275708
55,0.00351621355075175,0.003421297918495564,0.006980184242001529
56,0.0030859019076055266,0.0033815775905683076,0.007406509897244052
57,0.003323816787356153,0.003387637280437322,0.0077984888019256415
58,0.0031119490997761996,0.0033761187772846446,0.007069616913454678
59,0.00305507606920032,0.0033393565275407623,0.007466193571848621
60,0.0030705860388353934,0.0033379762613583567,0.007180007118167299
