epoch,train_loss,test_loss
1,113.60678717354747,33.410555857199206
2,10.994102631773904,7.3310358767156245
3,1.7490967067184848,0.4194716652510343
4,0.17656865411342304,0.08823492245196744
5,0.06908019094196992,0.04219736987552433
6,0.03902262824404741,0.02729468961694726
7,0.026796687812170136,0.020497030173255888
8,0.019707711126272367,0.017065802541630412
9,0.015775965435308553,0.014154468990724397
10,0.01281965898880822,0.013093438512576674
11,0.011184983281853878,0.01181941795921712
12,0.009899449208316124,0.010812298095077966
13,0.00869765388452944,0.010009891191859625
14,0.008137375389434676,0.009446830380949433
15,0.007646573175432456,0.009425680814914543
16,0.007000813652896192,0.009494334392473791
17,0.006479995927956199,0.00889879307726881
18,0.006627363887197713,0.0088772225318718
19,0.0060597252444512095,0.008550320719627457
20,0.0057682729251117,0.00864754797226784
21,0.005541457860974299,0.009085410138747344
22,0.00575536599754852,0.00855463736742321
23,0.005137001607070947,0.008319865509057072
24,0.00524490040500657,0.008368086966651457
25,0.005263565303474909,0.00808623253747269
26,0.00673179011182668,0.025093782037772513
27,0.011271513842381363,0.014559767415954007
28,0.006928182579685769,0.009062803402129147
29,0.006356786925097596,0.00895247337003066
30,0.004786047743955435,0.008367207427336662
31,0.004673536473049599,0.00819134380651155
32,0.004565390361642691,0.008756133834443366
33,0.004394789949324957,0.008620804152020288
34,0.004241540698088688,0.00860886449960095
35,0.004139857322889354,0.008240727089017767
36,0.004109705462953877,0.008505539121364968
37,0.00403159567145152,0.008247653664848595
38,0.0040459364696697414,0.0084190802159288
39,0.00411021665432795,0.007920835624207501
40,0.004208818436534988,0.009268741200988492
41,0.004186271497801329,0.007982949374881745
42,0.003958485558983722,0.0083988400960893
43,0.0040361389336089175,0.007761147018754855
44,0.003817970396909497,0.008013160284867303
45,0.003878224412062005,0.00800768366079191
46,0.0037427091939487957,0.007812120608394724
47,0.003778313982918441,0.007883826131647866
48,0.0036394251279302254,0.007700104604871875
49,0.0037079609815731957,0.00784517049410001
50,0.0035578179769936045,0.007922517270479282
51,0.0036625431806488816,0.008101340008175207
52,0.0035757322928424333,0.007792847002511499
53,0.0036662117568297295,0.008023671483560637
54,0.0035546876614691394,0.0078121126086140675
55,0.0036025298585262255,0.007908743868702677
56,0.0034723301495917175,0.00788232882796028
57,0.0035197337307079444,0.008366865430380803
58,0.0034576574730508414,0.007578507277584221
59,0.00345406826791162,0.0077655599220802455
60,0.0034771306947783227,0.007914789447871348
61,0.0033594992046601306,0.008133130462805706
62,0.003386712573777675,0.007752806616567627
63,0.0033204837407912434,0.008123886327397216
64,0.003360375307204428,0.008175409377414596
65,0.0032748782269604437,0.008147046217884592
66,0.0031560389354942523,0.007957181324147515
67,0.0033096774635188037,0.008495285195143273
68,0.0031408407128629247,0.007784322473324007
69,0.003312607636081194,0.008122312108753249
70,0.0032164280715716183,0.008002357479805747
71,0.0032577087017968643,0.0083942503961562
72,0.003020958026498991,0.007794456355946345
73,0.0029575489390702378,0.007651898459126069
74,0.002974085267970478,0.008016029981835917
75,0.002931302785710214,0.007810464920044911
76,0.003008747466831146,0.007854202685713838
77,0.002895189675357776,0.008004006344924198
78,0.0028308079762669348,0.007932011900400673
79,0.0028934494056956513,0.00808802104276967
80,0.002771567353498948,0.008762943720082857
81,0.0027246079973389055,0.008107317587860895
82,0.0030103682945090754,0.007857417088450381
83,0.00272731499887337,0.008065879698497829
84,0.0025288212476472292,0.008035748681760635
85,0.0024696507633426533,0.00855147016139839
86,0.002449636152025016,0.008192320534834397
87,0.0024777346911620366,0.009068094346999985
88,0.0025268292250916814,0.008866362342679943
89,0.0024054578859598386,0.008717572832850877
90,0.0022595205142164915,0.008482370326722352
91,0.0021196039601350984,0.009099419914289482
92,0.002192901991412183,0.00855690998206329
93,0.00210185193866883,0.008602746098336798
94,0.002027014573703076,0.008442811251842175
95,0.0020888755076225395,0.00853820228776722
96,0.001887591101205255,0.008543768929990215
97,0.0018703287369985064,0.008824699396090754
98,0.0019477161823088635,0.008241870265919715
99,0.0018394895052432875,0.008788315974891669
100,0.0017971362794584065,0.008410212051347588
