epoch,train_r²,test_r²
1,0.7597604990005493,0.761576771736145
2,0.8284566402435303,0.8058318495750427
3,0.8535852432250977,0.8400688171386719
4,0.8989169001579285,0.8580766916275024
5,0.9042688012123108,0.863864541053772
6,0.8617199063301086,0.8431742787361145
7,0.8744539618492126,0.8440796732902527
8,0.9046849012374878,0.8739259839057922
9,0.8930595517158508,0.85626620054245
10,0.9131353497505188,0.8697983026504517
11,0.8937363624572754,0.8498087525367737
12,0.8895648121833801,0.8570446968078613
13,0.8775200843811035,0.8390399217605591
14,0.8964566588401794,0.8599448204040527
15,0.8987642526626587,0.865175724029541
16,0.9021681547164917,0.8622270822525024
17,0.9070243835449219,0.8694193363189697
18,0.9129838347434998,0.868049144744873
19,0.9025002121925354,0.8598469495773315
20,0.9084349870681763,0.8538751006126404
21,0.9069823026657104,0.8713030815124512
22,0.9150980710983276,0.869274377822876
23,0.9190657734870911,0.8751904964447021
24,0.8981738686561584,0.8584932088851929
25,0.909201443195343,0.8711432218551636
26,0.9198550581932068,0.8738565444946289
27,0.9219085574150085,0.8703510165214539
28,0.9157624244689941,0.8782454133033752
29,0.9274883270263672,0.8793614506721497
30,0.9329066276550293,0.8881983160972595
31,0.9282463192939758,0.8881859183311462
32,0.9375588297843933,0.8862664103507996
33,0.9373066425323486,0.8921406269073486
34,0.9344559907913208,0.8808593153953552
35,0.9370367527008057,0.8882556557655334
36,0.9381824731826782,0.8884344696998596
37,0.9305160641670227,0.8777785301208496
38,0.934281051158905,0.8816500902175903
39,0.9374050498008728,0.8944804668426514
40,0.9372308850288391,0.8850753307342529
41,0.9369280934333801,0.8862289786338806
42,0.9368513226509094,0.8799899816513062
43,0.9360365271568298,0.884221076965332
44,0.9383571147918701,0.8872187733650208
45,0.9376533627510071,0.8873534202575684
46,0.935319185256958,0.8867884874343872
47,0.937275230884552,0.8900930285453796
48,0.9297112822532654,0.8773640990257263
49,0.9392973780632019,0.8901836276054382
50,0.9313706755638123,0.8776914477348328
51,0.9362616539001465,0.8871088624000549
52,0.9309741854667664,0.8826698660850525
53,0.9284622073173523,0.8783867359161377
54,0.9056664109230042,0.8759831786155701
55,0.9345721006393433,0.8798553347587585
56,0.9346387982368469,0.8915343880653381
57,0.9336802363395691,0.8889014720916748
58,0.9316169023513794,0.887694776058197
59,0.9346415996551514,0.8866779804229736
60,0.9353898763656616,0.8828210234642029
