timestamp,step,actual,predicted
2017/10/22 15:00,1,13.459433,13.624652
2017/10/22 16:00,2,8.520057,8.078449
2017/10/22 17:00,3,3.2214482,3.587093
2017/10/22 18:00,4,0.8476319,0.8297871
