epoch,train_eval_loss,train_step_loss,test_loss
72,0.007222913459534008,0.007768304904325391,0.01909759990006191
73,0.007229954576403386,0.00787171625690359,0.020128242420155092
74,0.007473008977149825,0.007968497392282172,0.021087403226539434
75,0.007116540563556383,0.007837213057462336,0.01918147576748132
76,0.007290428574363861,0.007775133185721231,0.02019337001972842
77,0.007312499006336433,0.007881845321225107,0.019200635951474573
78,0.007351282374306487,0.007872943595086909,0.019210779067105468
79,0.007361125833583328,0.007998938681030611,0.01989822836860103
80,0.007218195077784319,0.008018861691695902,0.018617270298178636
81,0.007028578359541601,0.007659835732137819,0.01881650136224606
82,0.007223228937189569,0.007733991989022437,0.019297791386141377
83,0.007125361688098347,0.007648625463809607,0.019218850094908098
84,0.007548222021608825,0.007685862789106257,0.019807318096640724
85,0.007491311616078618,0.008123223037230518,0.01907318752107789
86,0.00769856453042151,0.008112150942906737,0.01905399918760689
87,0.007495449258471435,0.0081690256220271,0.018484402888839485
88,0.007117249705829135,0.007977917412612235,0.019062517812553307
89,0.0070956995187925805,0.008044882009754766,0.019360328654414113
90,0.007129647214762802,0.007843047213512208,0.0186095413410575
91,0.0069773772460894395,0.007663554222024274,0.018536442174033618
92,0.007047813970372746,0.007680490419690339,0.019324497317095495
93,0.006857143632475877,0.007648451666716697,0.01893168312948455
94,0.007014624105898002,0.007685359154458878,0.018134470460345366
95,0.007157956535933536,0.007704888988848565,0.01867456709472979
96,0.0073780913788079345,0.007918279736636663,0.02056905247266801
97,0.007024921551488446,0.007924747477584291,0.01854212352928262
98,0.007114894695757634,0.00738079147413373,0.01840366548371356
99,0.0073349005156517445,0.007606009935151856,0.01973206193328517
100,0.007096612684050551,0.007712159297024866,0.019047389308543394
