epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2,alpha_pgia_layer3,alpha_pgia_layer4
1,-0.5273551940917969,0.25745368003845215,0.12432130426168442,-0.2852262556552887,0.12286126613616943,-0.08290180563926697,0.00020536629017442465,0.040682438760995865
2,-0.5808779001235962,0.32445788383483887,0.12729844450950623,-0.7580245137214661,0.15058614313602448,-0.08201692998409271,0.002756447996944189,0.09439367800951004
3,-0.5895585417747498,0.34306108951568604,0.12765730917453766,-0.9031601548194885,0.15753574669361115,-0.08244245499372482,0.003282463876530528,0.11245599389076233
4,-0.5939340591430664,0.35209351778030396,0.1277145892381668,-0.9803776741027832,0.16045702993869781,-0.0825551375746727,0.0035926755517721176,0.113056480884552
5,-0.5966082811355591,0.3577665388584137,0.127732515335083,-1.0341308116912842,0.16256803274154663,-0.08317319303750992,0.003937291447073221,0.11412615329027176
6,-0.5985112190246582,0.3619594871997833,0.12773481011390686,-1.0755175352096558,0.16395942866802216,-0.08343540132045746,0.00421114033088088,0.11302500218153
7,-0.5998571515083313,0.36508339643478394,0.12773433327674866,-1.1077266931533813,0.1650078296661377,-0.08370309323072433,0.004447289742529392,0.11599129438400269
8,-0.6008942127227783,0.36751314997673035,0.12773191928863525,-1.1342875957489014,0.16584427654743195,-0.08390146493911743,0.004605613183230162,0.11936318874359131
9,-0.6018649935722351,0.36973315477371216,0.12773989140987396,-1.1603440046310425,0.16673341393470764,-0.08457349985837936,0.004749986808747053,0.12296302616596222
10,-0.6028978824615479,0.3723565638065338,0.12774933874607086,-1.184121012687683,0.16743409633636475,-0.08516909182071686,0.004815517459064722,0.1262374371290207
11,-0.6035690903663635,0.37383660674095154,0.12775762379169464,-1.2060033082962036,0.16801594197750092,-0.0858413577079773,0.004883483052253723,0.13406626880168915
12,-0.6042051315307617,0.37547966837882996,0.12774063646793365,-1.2242207527160645,0.16841846704483032,-0.08590991795063019,0.004952217917889357,0.12981459498405457
13,-0.6046673655509949,0.376679927110672,0.12773635983467102,-1.2392406463623047,0.16879016160964966,-0.08624947816133499,0.0050590503960847855,0.1435428112745285
14,-0.6050798892974854,0.37776267528533936,0.12773078680038452,-1.253039002418518,0.16914179921150208,-0.08651556819677353,0.0051554967649281025,0.15234015882015228
15,-0.6054668426513672,0.378778338432312,0.127724751830101,-1.2653602361679077,0.16942699253559113,-0.0867575854063034,0.005244686268270016,0.16175316274166107
16,-0.6058963537216187,0.37992262840270996,0.12771344184875488,-1.277405023574829,0.16971425712108612,-0.08699795603752136,0.005305937025696039,0.16798502206802368
17,-0.6062409281730652,0.3808060884475708,0.12770871818065643,-1.2870827913284302,0.16995973885059357,-0.08720164746046066,0.005366424564272165,0.18234851956367493
18,-0.6065377593040466,0.38159456849098206,0.12770269811153412,-1.2966010570526123,0.17020685970783234,-0.08743207156658173,0.005421397276222706,0.19601181149482727
19,-0.6067981123924255,0.38228023052215576,0.12769834697246552,-1.3045190572738647,0.17040979862213135,-0.08760904520750046,0.005460870452225208,0.20773886144161224
20,-0.6070796251296997,0.3830113708972931,0.1276913285255432,-1.3127706050872803,0.17066596448421478,-0.08784089237451553,0.005495126359164715,0.22573637962341309
21,-0.6073295474052429,0.38365960121154785,0.12768633663654327,-1.320202350616455,0.1708630472421646,-0.08803289383649826,0.005527247209101915,0.2458585500717163
22,-0.6075754761695862,0.3842827379703522,0.1276811808347702,-1.3266347646713257,0.17104646563529968,-0.08820243924856186,0.005551908630877733,0.27546757459640503
23,-0.6078090667724609,0.3849620521068573,0.12767207622528076,-1.332962989807129,0.17122352123260498,-0.08838284015655518,0.005572393070906401,0.314961314201355
24,-0.6080453395843506,0.3855404555797577,0.1276671290397644,-1.3390430212020874,0.17139917612075806,-0.08853540569543839,0.005587935447692871,0.3809925317764282
25,-0.608269453048706,0.3860926032066345,0.1276623010635376,-1.344515085220337,0.17155316472053528,-0.08869998902082443,0.005604718346148729,0.4606315493583679
26,-0.6085096001625061,0.3866662085056305,0.12765911221504211,-1.3490670919418335,0.17170323431491852,-0.08885857462882996,0.005613505840301514,0.5934277772903442
27,-0.6087406277656555,0.3872469663619995,0.12765294313430786,-1.354136347770691,0.17183725535869598,-0.08899229764938354,0.0056070866994559765,0.7571788430213928
28,-0.6090009212493896,0.38790708780288696,0.12765143811702728,-1.3585149049758911,0.17194584012031555,-0.08911740779876709,0.00558347487822175,0.9114810824394226
29,-0.6092043519020081,0.3884914517402649,0.12764370441436768,-1.3637635707855225,0.1721450388431549,-0.08931442350149155,0.005614504683762789,0.9700295329093933
30,-0.6094119548797607,0.3889991044998169,0.12763850390911102,-1.3682959079742432,0.17229582369327545,-0.08945906907320023,0.00563912745565176,0.980991542339325
31,-0.6095960736274719,0.3895171880722046,0.12763100862503052,-1.372150182723999,0.172415629029274,-0.08959872275590897,0.005670630373060703,1.0178991556167603
32,-0.609790563583374,0.3900717794895172,0.12761938571929932,-1.3751636743545532,0.1725112646818161,-0.08973152190446854,0.0056337518617510796,1.0475785732269287
33,-0.6100983619689941,0.39082077145576477,0.12761980295181274,-1.378658652305603,0.17258620262145996,-0.0898524597287178,0.005632215645164251,1.0539789199829102
34,-0.6103111505508423,0.3913751542568207,0.1276121288537979,-1.382796287536621,0.17273053526878357,-0.0900086835026741,0.005623967852443457,1.069528341293335
35,-0.6105899810791016,0.39198073744773865,0.1276058852672577,-1.3850637674331665,0.172837033867836,-0.09012126177549362,0.005614777561277151,1.1148489713668823
36,-0.6107923984527588,0.3925265371799469,0.12760581076145172,-1.3890745639801025,0.1729734241962433,-0.09025891125202179,0.005602386314421892,1.1477794647216797
37,-0.6117374897003174,0.39435234665870667,0.12761355936527252,-1.3876943588256836,0.1727834939956665,-0.09031900763511658,0.005333750043064356,1.1651222705841064
38,-0.6120472550392151,0.3951846659183502,0.1276049017906189,-1.392358660697937,0.17295297980308533,-0.09042153507471085,0.0052910433150827885,1.1932817697525024
39,-0.612537682056427,0.39616599678993225,0.12759797275066376,-1.3932791948318481,0.17292311787605286,-0.09055337309837341,0.005000011529773474,1.1892361640930176
40,-0.6135445237159729,0.3979950547218323,0.12761205434799194,-1.3967870473861694,0.17303255200386047,-0.09065427631139755,0.004790125880390406,1.1269031763076782
41,-0.6137847304344177,0.39879488945007324,0.12760215997695923,-1.4010628461837769,0.17325100302696228,-0.0908186286687851,0.004763449542224407,1.1452943086624146
42,-0.6140449047088623,0.399567574262619,0.12758855521678925,-1.4046834707260132,0.1734289675951004,-0.09094475954771042,0.004769689403474331,1.1681021451950073
43,-0.6149575710296631,0.4015107750892639,0.12760671973228455,-1.4044783115386963,0.17351697385311127,-0.09107726812362671,0.0044236015528440475,1.1529953479766846
44,-0.6710418462753296,0.5137219429016113,0.13029715418815613,-1.1622018814086914,0.17751315236091614,-0.07664415240287781,-0.002903745276853442,1.4511497020721436
45,-0.6877077221870422,0.5489901900291443,0.12987302243709564,-1.1577118635177612,0.1807698756456375,-0.07812277972698212,-0.002511229831725359,1.3741869926452637
46,-0.6903868913650513,0.554240345954895,0.12995284795761108,-1.168472170829773,0.18112343549728394,-0.07891315966844559,-0.0024078774731606245,1.358305811882019
47,-0.6924227476119995,0.5576857924461365,0.13001865148544312,-1.1755417585372925,0.18154649436473846,-0.07946640998125076,-0.0023684781044721603,1.3518775701522827
48,-0.6935291886329651,0.5601497292518616,0.13013078272342682,-1.1801719665527344,0.18204782903194427,-0.07987575978040695,-0.0025140256620943546,1.3589376211166382
49,-0.6943997144699097,0.5621899366378784,0.13014891743659973,-1.1850554943084717,0.18249914050102234,-0.08026028424501419,-0.0028142151422798634,1.3660638332366943
50,-0.6951663494110107,0.5639864802360535,0.1301717460155487,-1.1906402111053467,0.1828671395778656,-0.08060240745544434,-0.0030833331402391195,1.3726773262023926
51,-0.6956238746643066,0.5655017495155334,0.13021937012672424,-1.1968868970870972,0.18323548138141632,-0.08098071813583374,-0.0033756806515157223,1.3731727600097656
52,-0.6961061954498291,0.566973090171814,0.13022449612617493,-1.2036958932876587,0.18342392146587372,-0.08138994127511978,-0.0037006314378231764,1.3734862804412842
53,-0.6965967416763306,0.5682335495948792,0.13020093739032745,-1.2097182273864746,0.18364199995994568,-0.08169706910848618,-0.004114130046218634,1.3862457275390625
54,-0.697072446346283,0.5698076486587524,0.13022387027740479,-1.2178434133529663,0.18399816751480103,-0.08229248225688934,-0.004544458817690611,1.391528606414795
55,-0.6980677843093872,0.5710593461990356,0.13027043640613556,-1.2243279218673706,0.1843271106481552,-0.0826391950249672,-0.005182326305657625,1.3969343900680542
56,-0.6988351345062256,0.5725400447845459,0.1302945762872696,-1.2331857681274414,0.18467143177986145,-0.08301929384469986,-0.005666112061589956,1.4018975496292114
57,-0.6997821927070618,0.5738204121589661,0.13030904531478882,-1.2385693788528442,0.18506456911563873,-0.08346997201442719,-0.006357177160680294,1.4057846069335938
58,-0.7010378837585449,0.5752609968185425,0.1303463578224182,-1.2488168478012085,0.18540647625923157,-0.08388956636190414,-0.006895668804645538,1.427418828010559
59,-0.7038354277610779,0.5822320580482483,0.130466490983963,-1.2564747333526611,0.18573574721813202,-0.08393949270248413,-0.007874089293181896,1.4630669355392456
60,-0.7269829511642456,0.6080129742622375,0.13126301765441895,-1.261049747467041,0.1876159906387329,-0.08543120324611664,-0.00813456904143095,1.3707401752471924
61,-0.8082863688468933,0.7167662382125854,0.12949860095977783,-1.361280083656311,0.1924906224012375,-0.0879913792014122,-0.010003308765590191,1.3926440477371216
62,-0.8291229605674744,0.7310837507247925,0.12193511426448822,-1.6198612451553345,0.22728760540485382,-0.07505067437887192,-0.016174694523215294,1.3926875591278076
63,-0.8270931243896484,0.7284378409385681,0.12192092090845108,-1.6437219381332397,0.24190886318683624,-0.07668720185756683,-0.01611260138452053,1.3855482339859009
64,-0.8318402767181396,0.7331964373588562,0.12235930562019348,-1.6429768800735474,0.2532266080379486,-0.07815045118331909,-0.017650913447141647,1.4016402959823608
65,-0.8314047455787659,0.733788251876831,0.12234866619110107,-1.6459192037582397,0.2611759305000305,-0.0799989253282547,-0.018645647913217545,1.4207674264907837
66,-0.83182692527771,0.7342160940170288,0.12241625040769577,-1.6497523784637451,0.2676425874233246,-0.08205217868089676,-0.020640775561332703,1.4220637083053589
67,-0.832538902759552,0.7347666621208191,0.12249302864074707,-1.6525671482086182,0.2740781307220459,-0.08372889459133148,-0.02249644137918949,1.4292160272598267
68,-0.8339613676071167,0.7348536849021912,0.12256213277578354,-1.654776692390442,0.28192517161369324,-0.08553598821163177,-0.02503257431089878,1.4396445751190186
69,-0.8334194421768188,0.7351718544960022,0.12254957109689713,-1.6569777727127075,0.28898248076438904,-0.08743971586227417,-0.028597326949238777,1.4402728080749512
70,-0.8339061737060547,0.7353798747062683,0.12269643694162369,-1.659325361251831,0.2969949245452881,-0.0897538959980011,-0.03365495800971985,1.4562195539474487
71,-0.8364530801773071,0.7355718016624451,0.12281335890293121,-1.6644002199172974,0.30105406045913696,-0.0923495665192604,-0.03903922811150551,1.4538238048553467
72,-0.837013304233551,0.7355166077613831,0.12299996614456177,-1.6678988933563232,0.30898791551589966,-0.09494280815124512,-0.04493822157382965,1.4571558237075806
73,-0.9584012627601624,0.7999353408813477,0.14634709060192108,-1.8110525608062744,0.21535047888755798,-0.03710196539759636,-0.006424762774258852,1.5877048969268799
74,-1.0282156467437744,0.8653035759925842,0.1425379067659378,-1.7430206537246704,0.22854343056678772,-0.04334210604429245,-0.0028255402576178312,1.6238198280334473
75,-1.0907137393951416,0.8671455979347229,0.1529635190963745,-1.7164729833602905,0.24475350975990295,-0.046791352331638336,0.00333482981659472,1.6465574502944946
76,-1.075026035308838,0.8564010262489319,0.15878835320472717,-1.7254970073699951,0.25404471158981323,-0.05633681267499924,0.003984024282544851,1.6489063501358032
77,-1.0753792524337769,0.858331561088562,0.15886564552783966,-1.725439429283142,0.2619258165359497,-0.06406503915786743,0.003027586732059717,1.6438838243484497
78,-1.0750694274902344,0.8568211793899536,0.15913571417331696,-1.7261083126068115,0.2636105716228485,-0.06929268687963486,0.005066718906164169,1.6497468948364258
79,-1.0680607557296753,0.8523092269897461,0.15864713490009308,-1.7267547845840454,0.26957884430885315,-0.07348942756652832,0.005678787361830473,1.6465340852737427
80,-1.0643017292022705,0.8489066958427429,0.15834690630435944,-1.7274631261825562,0.27579742670059204,-0.07476506382226944,0.004803635645657778,1.6534650325775146
81,-1.0595362186431885,0.8454641103744507,0.15816760063171387,-1.7283391952514648,0.280034601688385,-0.07658983767032623,0.0037839349824935198,1.6544514894485474
82,-1.0560370683670044,0.8419446349143982,0.1579999178647995,-1.7290840148925781,0.28661060333251953,-0.0788130983710289,0.002154319314286113,1.6572957038879395
83,-1.0512075424194336,0.837828516960144,0.1577935814857483,-1.7301757335662842,0.2938203513622284,-0.07958072423934937,-0.0002707027015276253,1.6565651893615723
84,-1.0482962131500244,0.8336198925971985,0.15814247727394104,-1.730712652206421,0.3044069707393646,-0.08082491159439087,-0.0021688761189579964,1.65994393825531
85,-1.047581434249878,0.8310190439224243,0.1579471081495285,-1.731762409210205,0.31740960478782654,-0.08457490056753159,-0.003385263029485941,1.6609604358673096
86,-1.0461794137954712,0.8274515867233276,0.1580742448568344,-1.7316616773605347,0.32666096091270447,-0.09046315401792526,-0.005863091442734003,1.6676101684570312
87,-1.0405137538909912,0.822766125202179,0.15728799998760223,-1.7320919036865234,0.3379015326499939,-0.09387633949518204,-0.009512699209153652,1.6768643856048584
88,-1.037728190422058,0.8208014369010925,0.15700262784957886,-1.7325245141983032,0.3540075123310089,-0.10017842054367065,-0.013245278969407082,1.6805155277252197
89,-1.0370789766311646,0.8168216943740845,0.15773724019527435,-1.7335186004638672,0.35870710015296936,-0.10652481764554977,-0.01716434769332409,1.6853832006454468
90,-1.020281434059143,0.8122296929359436,0.15823857486248016,-1.734006404876709,0.37163224816322327,-0.11865127831697464,-0.02108675427734852,1.6861082315444946
91,-1.0198357105255127,0.8079701662063599,0.1579914093017578,-1.7350901365280151,0.3842180669307709,-0.12720350921154022,-0.027724474668502808,1.6927826404571533
92,-1.0176384449005127,0.8046091794967651,0.15790338814258575,-1.7366042137145996,0.40215012431144714,-0.140867680311203,-0.0292715635150671,1.700013279914856
93,-1.0287724733352661,0.805644154548645,0.16042602062225342,-1.7387316226959229,0.4013996124267578,-0.17598772048950195,-0.03492837771773338,1.7063812017440796
94,-1.0226271152496338,0.7959573864936829,0.15854600071907043,-1.7417699098587036,0.402279257774353,-0.20727674663066864,-0.035136979073286057,1.7105520963668823
95,-1.0165220499038696,0.7877264022827148,0.15164850652217865,-1.750766396522522,0.4111735224723816,-0.2346138060092926,-0.04219662770628929,1.7206233739852905
96,-1.0126497745513916,0.7815132141113281,0.15180496871471405,-1.7535284757614136,0.4278578460216522,-0.26886847615242004,-0.041633427143096924,1.7207914590835571
97,-1.009928822517395,0.776946485042572,0.15159562230110168,-1.7559455633163452,0.44601285457611084,-0.3359670639038086,-0.03968579322099686,1.7276734113693237
98,-0.9222078323364258,0.6994574666023254,0.07887649536132812,-1.7243987321853638,0.5179392099380493,-0.4130667448043823,0.12613384425640106,1.7899645566940308
99,-0.9270415902137756,0.7004311084747314,0.08000699430704117,-1.728064775466919,0.5170168280601501,-0.4332650303840637,0.1291773021221161,1.7715661525726318
100,-0.9255290031433105,0.6987019181251526,0.0797777995467186,-1.7312248945236206,0.5084639191627502,-0.4460999369621277,0.13165788352489471,1.7612372636795044
101,-0.9256677031517029,0.6982548832893372,0.07971427589654922,-1.733469009399414,0.5107333064079285,-0.4588963985443115,0.13730616867542267,1.7609797716140747
102,-0.925679087638855,0.697123646736145,0.0805620327591896,-1.7363263368606567,0.5108123421669006,-0.4729800224304199,0.14179280400276184,1.7596826553344727
103,-0.9268158674240112,0.6955468654632568,0.08104950934648514,-1.7392672300338745,0.5130430459976196,-0.4941459894180298,0.15429118275642395,1.7584172487258911
104,-0.9286685585975647,0.6940935254096985,0.07913166284561157,-1.7409818172454834,0.5195128321647644,-0.5159979462623596,0.15986879169940948,1.7615563869476318
105,-0.9288535118103027,0.6932092905044556,0.07972097396850586,-1.7434117794036865,0.5310721397399902,-0.5465180277824402,0.1705697476863861,1.7696142196655273
106,-0.9288601279258728,0.6904546618461609,0.08058560639619827,-1.7464039325714111,0.5299127101898193,-0.5874496102333069,0.18988117575645447,1.7645541429519653
107,-0.92764812707901,0.6891373991966248,0.08194010704755783,-1.7483381032943726,0.5425705909729004,-0.6374701261520386,0.21582233905792236,1.7688136100769043
108,-0.9315686225891113,0.6884861588478088,0.08294986933469772,-1.7531460523605347,0.5515934824943542,-0.6982953548431396,0.2336023449897766,1.7682026624679565
109,-0.9334123730659485,0.6867247223854065,0.08440836519002914,-1.7554655075073242,0.570258617401123,-0.7566619515419006,0.2654995918273926,1.7767524719238281
110,-0.9466081261634827,0.6859555840492249,0.08468831330537796,-1.759795904159546,0.571989893913269,-0.8276582360267639,0.29376745223999023,1.7796396017074585
111,-0.9259940385818481,0.6671936511993408,0.11416251212358475,-1.8096176385879517,0.5630407929420471,-0.9063116312026978,0.3434256613254547,1.7946689128875732
112,-0.951401948928833,0.6848655343055725,0.11849192529916763,-1.8521877527236938,0.5748152732849121,-1.0573179721832275,0.48486995697021484,1.8188731670379639
113,-0.9598436951637268,0.6883034706115723,0.12219637632369995,-1.8656715154647827,0.5841394066810608,-1.1151833534240723,0.48507624864578247,1.8179397583007812
114,-0.9607682824134827,0.6890771985054016,0.12411773204803467,-1.87384831905365,0.5775321125984192,-1.1962625980377197,0.5008028745651245,1.81663978099823
115,-0.9692349433898926,0.6885376572608948,0.12645071744918823,-1.8796602487564087,0.5948876142501831,-1.3082897663116455,0.5150522589683533,1.8197001218795776
116,-0.9679427146911621,0.6897749304771423,0.1349545419216156,-1.8853046894073486,0.6074652671813965,-1.4494035243988037,0.5436818599700928,1.8190068006515503
117,-0.8899951577186584,0.6008646488189697,0.05650408938527107,-2.0019710063934326,0.6203427910804749,-1.6618578433990479,0.5634371638298035,1.8027924299240112
118,-1.2278752326965332,0.7513505220413208,0.1886696219444275,-2.250584363937378,0.7499975562095642,-1.9008439779281616,0.586919367313385,2.0009820461273193
119,-1.1846239566802979,0.7522571682929993,0.17878524959087372,-2.2502639293670654,0.7515456676483154,-1.9005714654922485,0.5947479009628296,1.978651762008667
120,-1.1919658184051514,0.7554928660392761,0.1830582320690155,-2.249744415283203,0.7538082003593445,-1.9025864601135254,0.6005911231040955,1.9655325412750244
121,-1.1987754106521606,0.7580814361572266,0.189732164144516,-2.249579668045044,0.7553609609603882,-1.9057164192199707,0.6089754104614258,1.9539921283721924
