timestamp,step,actual,predicted
2017/9/6 7:00,1,1.2333316,1.5479237
2017/9/6 8:00,2,6.446961,6.1007934
2017/9/6 9:00,3,11.612096,10.938493
2017/9/6 10:00,4,15.527583,15.432082
