epoch,gamma_psg,gamma_wase,gamma_dsc,physbias_w_norm_layer0,physbias_w_norm_layer1,physbias_w_norm_layer2,physbias_w_norm_layer3
1,-0.012713322415947914,0.017647989094257355,0.029743989929556847,0.06899794936180115,0.034852709621191025,0.02694990485906601,0.019403235986828804
2,-0.06900312006473541,0.047795869410037994,0.07960565388202667,0.12604211270809174,0.04920676350593567,0.05704408884048462,0.024703972041606903
3,-0.16907323896884918,0.08280344307422638,0.14784707129001617,0.1762702614068985,0.07796559482812881,0.08587613701820374,0.03341317176818848
4,-0.34421396255493164,0.19175881147384644,0.24905948340892792,0.23912028968334198,0.09691497683525085,0.11635750532150269,0.04240074008703232
5,-0.6039094924926758,0.42074573040008545,0.4217488765716553,0.29741257429122925,0.10726059228181839,0.1365433931350708,0.059364691376686096
6,-0.8322442173957825,0.6594305038452148,0.5472599267959595,0.45717862248420715,0.19984281063079834,0.2058876007795334,0.0918787270784378
7,-0.8015437126159668,0.6940680146217346,0.5266706943511963,0.7020023465156555,0.35682761669158936,0.3746982514858246,0.23401539027690887
8,-0.7898560762405396,0.7013271450996399,0.5161102414131165,0.8840609192848206,0.4830516278743744,0.4927368462085724,0.3649807572364807
9,-0.7842097282409668,0.7086246013641357,0.5118006467819214,1.080202341079712,0.6362566947937012,0.6218298673629761,0.4413177967071533
10,-0.7828521728515625,0.7141211032867432,0.507274866104126,1.1702327728271484,0.7254065275192261,0.6816331744194031,0.4964693486690521
11,-0.7794870138168335,0.7172968983650208,0.5019544363021851,1.2570836544036865,0.7997023463249207,0.7404766082763672,0.5307424068450928
12,-0.7769927382469177,0.7213280200958252,0.49879682064056396,1.353556752204895,0.904392659664154,0.80805903673172,0.5782614350318909
13,-0.7732051610946655,0.7237788438796997,0.4946979880332947,1.4278919696807861,0.9690578579902649,0.8699226379394531,0.627170205116272
14,-0.7692520618438721,0.7245599031448364,0.48945173621177673,1.485074758529663,1.0739411115646362,0.9151594042778015,0.6412314176559448
15,-0.7693958878517151,0.7295458316802979,0.49034321308135986,1.6047874689102173,1.1821476221084595,0.979964017868042,0.6619076132774353
16,-0.7674508094787598,0.7326302528381348,0.48610734939575195,1.7286535501480103,1.3078052997589111,1.0324422121047974,0.6780002117156982
17,-0.7673667073249817,0.7346773147583008,0.4823223650455475,1.8486542701721191,1.4436776638031006,1.1321156024932861,0.7222840189933777
18,-0.7633953094482422,0.7369154095649719,0.47950056195259094,1.9539633989334106,1.570181965827942,1.1851050853729248,0.757378339767456
